frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
11,False,False,1.000000,0.000000,0.000000,3.010000,895.750000,0.000000,0.030000,30.059999,-0.501688,0.501694,-0.498295,-0.498311,0.031700,0.000000,0.000000,0.000000,-1.320000,1071.539917,0.000000,-18.430000,198.149994,-0.001017,0.000003,0.000003,0.999999,-0.022300,0.000000,0.000000
12,False,False,1.000000,0.000000,0.000000,3.010000,895.959961,0.000000,0.020000,25.189999,-0.501753,0.501758,-0.498230,-0.498246,0.030900,0.000000,0.000000,0.000000,-1.470000,1073.150024,0.000000,-18.420000,192.679993,-0.001109,0.000003,0.000003,0.999999,-0.022300,0.000000,0.000000
13,False,False,1.000000,0.000000,0.000000,3.010000,896.130005,0.000000,0.010000,20.320000,-0.501818,0.501822,-0.498165,-0.498182,0.030100,0.000000,0.000000,0.000000,-1.620000,1074.709961,0.000000,-18.410000,187.209991,-0.001200,0.000003,0.000003,0.999999,-0.022300,0.000000,0.000000
14,False,False,1.000000,0.000000,0.000000,3.010000,896.260010,0.000000,0.000000,15.450000,-0.501877,0.501880,-0.498106,-0.498122,0.029300,0.000000,0.000000,0.000000,-1.770000,1076.219971,0.000000,-18.400000,181.739990,-0.001292,0.000003,0.000003,0.999999,-0.022300,0.000000,0.000000
15,False,False,1.000000,0.000000,0.000000,3.010000,896.349976,0.000000,0.000000,10.580000,-0.501936,0.501939,-0.498047,-0.498063,0.028500,0.000000,0.000000,0.000000,-1.920000,1077.689941,0.000000,-18.389999,176.269989,-0.001384,0.000003,0.000003,0.999999,-0.022300,0.000000,0.000000
16,False,False,1.000000,0.000000,0.000000,3.010000,896.399963,0.000000,0.000000,5.710000,-0.501996,0.501997,-0.497987,-0.498004,0.027800,0.000000,0.000000,0.000000,-2.070000,1079.109985,0.000000,-18.379999,170.800003,-0.001475,0.000003,0.000003,0.999999,-0.022300,0.000000,0.000000
17,False,False,1.000000,0.000000,0.000000,3.010000,896.409973,0.000000,0.000000,0.840000,-0.502050,0.502061,-0.497928,-0.497944,0.027100,0.000000,0.000000,0.000000,-2.220000,1080.489990,0.000000,-18.369999,165.330002,-0.001567,0.000003,0.000003,0.999999,-0.022300,0.000000,0.000000
18,False,False,1.000000,0.000000,0.000000,3.010000,896.380005,0.000000,0.000000,-4.020000,-0.502104,0.502114,-0.497874,-0.497890,0.026400,0.000000,0.000000,0.000000,-2.370000,1081.819946,0.000000,-18.359999,159.869995,-0.001659,0.000003,0.000003,0.999999,-0.022300,0.000000,0.000000
19,False,False,1.000000,0.000000,0.000000,3.010000,896.309998,0.000000,0.000000,-8.880000,-0.502158,0.502167,-0.497820,-0.497836,0.025700,0.000000,0.000000,0.000000,-2.520000,1083.109985,0.000000,-18.350000,154.410004,-0.001751,0.000003,0.000003,0.999998,-0.022300,0.000000,0.000000
20,False,False,1.000000,0.000000,0.000000,3.010000,896.199951,0.000000,0.000000,-13.740000,-0.502212,0.502220,-0.497766,-0.497782,0.025000,0.000000,0.000000,0.000000,-2.670000,1084.349976,0.000000,-18.340000,148.949997,-0.001842,0.000003,0.000003,0.999998,-0.022300,0.000000,0.000000
21,False,False,1.000000,0.000000,0.000000,3.010000,896.039978,0.000000,0.000000,-18.600000,-0.502260,0.502267,-0.497718,-0.497734,0.024400,0.000000,0.000000,0.000000,-2.820000,1085.549927,0.000000,-18.330000,143.489990,-0.001934,0.000003,0.000003,0.999998,-0.022300,0.000000,0.000000
22,True,True,1.000000,0.090000,0.000000,3.010000,895.909973,0.000000,-0.080000,-15.190000,-0.502330,0.502336,-0.497648,-0.497664,0.033700,0.000000,0.000000,0.000000,-2.970000,1086.699951,0.000000,-18.320000,138.029999,-0.002026,0.000003,0.000003,0.999998,-0.022300,0.000000,0.000000
23,True,True,1.000000,0.090000,0.000000,3.010000,895.809998,0.000000,-0.160000,-11.780000,-0.502417,0.502432,-0.497556,-0.497572,0.042800,0.000000,0.000000,0.000000,-3.120000,1087.799927,0.000000,-18.309999,132.569992,-0.002117,0.000003,0.000003,0.999998,-0.022300,0.000000,0.000000
24,True,True,1.000000,0.090000,0.000000,3.010000,895.739990,0.000000,-0.240000,-8.370000,-0.502524,0.502537,-0.497448,-0.497464,0.051700,0.000000,0.000000,0.000000,-3.270000,1088.859985,0.000000,-18.299999,127.110001,-0.002209,0.000003,0.000003,0.999997,-0.022300,0.000000,0.000000
25,True,True,1.000000,0.090000,0.000000,3.010000,895.699951,0.000000,-0.320000,-4.960000,-0.502649,0.502659,-0.497324,-0.497340,0.060400,0.000000,0.000000,0.000000,-3.420000,1089.869995,0.000000,-18.289999,121.659996,-0.002301,0.000003,0.000003,0.999997,-0.022300,0.000000,0.000000
26,True,True,1.000000,0.090000,0.000000,3.010000,895.690002,0.000000,-0.410000,-1.550000,-0.502789,0.502807,-0.497178,-0.497194,0.068900,0.000000,0.000000,0.000000,-3.570000,1090.839966,0.000000,-18.279999,116.209999,-0.002393,0.000003,0.000003,0.999997,-0.022300,0.000000,0.000000
27,True,True,1.000000,0.090000,0.000000,3.010000,895.709961,0.000000,-0.500000,1.850000,-0.502951,0.502965,-0.497016,-0.497033,0.077300,0.000000,0.000000,0.000000,-3.720000,1091.760010,0.000000,-18.270000,110.759995,-0.002484,0.000003,0.000003,0.999997,-0.022300,0.000000,0.000000
28,True,True,1.000000,0.090000,0.000000,3.000000,895.750000,0.000000,-0.600000,5.250000,-0.503129,0.503139,-0.496838,-0.496855,0.085500,0.000000,0.000000,0.000000,-3.870000,1092.640015,0.000000,-18.260000,105.309998,-0.002576,0.000003,0.000003,0.999997,-0.022300,0.000000,0.000000
29,True,True,1.000000,0.090000,0.000000,2.990000,895.820007,0.000000,-0.710000,8.650000,-0.503323,0.503328,-0.496644,-0.496660,0.093500,0.000000,0.000000,0.000000,-4.020000,1093.469971,0.000000,-18.250000,99.860001,-0.002668,0.000003,0.000003,0.999996,-0.022300,0.000000,0.000000
30,True,True,1.000000,0.090000,0.000000,2.980000,895.919983,0.000000,-0.820000,12.050000,-0.503533,0.503533,-0.496434,-0.496450,0.101300,0.000000,0.000000,0.000000,-4.170000,1094.260010,0.000000,-18.240000,94.409996,-0.002759,0.000003,0.000003,0.999996,-0.022300,0.000000,0.000000
31,True,True,1.000000,0.090000,0.000000,2.970000,896.049988,0.000000,-0.940000,15.450000,0.503753,-0.503760,0.496207,0.496223,0.108900,0.000000,0.000000,0.000000,-4.320000,1095.000000,0.000000,-18.230000,88.959999,-0.002851,0.000003,0.000003,0.999996,-0.022300,0.000000,0.000000
32,True,True,1.000000,0.090000,0.000000,2.960000,896.209961,0.000000,-1.070000,18.850000,-0.503992,0.503999,-0.495964,-0.495981,0.116400,0.000000,0.000000,0.000000,-4.470000,1095.699951,0.000000,-18.219999,83.519997,-0.002943,0.000003,0.000003,0.999996,-0.022300,0.000000,0.000000
33,True,True,1.000000,0.090000,0.000000,2.950000,896.399963,0.000000,-1.210000,22.250000,-0.504245,0.504254,-0.495705,-0.495722,0.123700,0.000000,0.000000,0.000000,-4.620000,1096.349976,0.000000,-18.209999,78.080002,-0.003035,0.000003,0.000003,0.999995,-0.022300,0.000000,0.000000
34,True,True,1.000000,0.090000,0.000000,2.940000,896.609985,0.000000,-1.360000,25.650000,-0.504515,0.504525,-0.495430,-0.495447,0.130900,0.000000,0.000000,0.000000,-4.770000,1096.959961,0.000000,-18.199999,72.639999,-0.003126,0.000003,0.000003,0.999995,-0.022300,0.000000,0.000000
35,True,True,1.000000,0.090000,0.000000,2.930000,896.849976,0.000000,-1.520000,29.049999,-0.504801,0.504811,-0.495139,-0.495155,0.137900,0.000000,0.000000,0.000000,-4.920000,1097.520020,0.000000,-18.190001,67.199997,-0.003218,0.000003,0.000003,0.999995,-0.022300,0.000000,0.000000
36,True,True,1.000000,0.090000,0.000000,2.920000,897.119995,0.000000,-1.690000,32.450001,-0.505098,0.505107,-0.494837,-0.494853,0.144800,0.000000,0.000000,0.000000,-5.070000,1098.030029,0.000000,-18.180000,61.759998,-0.003310,0.000003,0.000003,0.999994,-0.022300,0.000000,0.000000
37,True,True,1.000000,0.090000,0.000000,2.900000,897.419983,0.000000,-1.870000,35.849998,-0.505411,0.505417,-0.494519,-0.494535,0.151500,0.000000,0.000000,0.000000,-5.220000,1098.500000,0.000000,-18.170000,56.320000,-0.003401,0.000003,0.000003,0.999994,-0.022300,0.000000,0.000000
38,True,True,1.000000,0.090000,0.000000,2.880000,897.750000,0.000000,-2.060000,39.250000,-0.505734,0.505748,-0.494184,-0.494200,0.158100,0.000000,0.000000,0.000000,-5.370000,1098.919922,0.000000,-18.160000,50.879997,-0.003493,0.000003,0.000003,0.999994,-0.022300,0.000000,0.000000
39,True,True,1.000000,0.090000,0.000000,2.860000,898.109985,0.000000,-2.260000,42.649998,-0.506074,0.506082,-0.493839,-0.493855,0.164500,0.000000,0.000000,0.000000,-5.520000,1099.299927,0.000000,-18.150000,45.450001,-0.003585,0.000003,0.000003,0.999994,-0.022300,0.000000,0.000000
40,True,True,1.000000,0.090000,0.000000,2.840000,898.489990,0.000000,-2.470000,46.049999,-0.506425,0.506436,-0.493477,-0.493494,0.170800,0.000000,0.000000,0.000000,-5.670000,1099.630005,0.000000,-18.139999,40.020000,-0.003677,0.000003,0.000003,0.999993,-0.022300,0.000000,0.000000
41,True,True,1.000000,0.090000,0.000000,2.820000,898.899963,0.000000,-2.690000,49.439999,-0.506786,0.506800,-0.493105,-0.493121,0.176900,0.000000,0.000000,0.000000,-5.820000,1099.919922,0.000000,-18.129999,34.590000,-0.003768,0.000003,0.000003,0.999993,-0.022300,0.000000,0.000000
42,True,True,1.000000,0.090000,0.000000,2.800000,899.339966,0.000000,-2.930000,52.829998,-0.507164,0.507178,-0.492717,-0.492733,0.182900,0.000000,0.000000,0.000000,-5.970000,1100.160034,0.000000,-18.119999,29.160000,-0.003860,0.000003,0.000003,0.999992,-0.022300,0.000000,0.000000
43,True,True,1.000000,0.090000,0.000000,2.770000,899.809998,0.000000,-3.180000,56.219997,-0.507552,0.507564,-0.492317,-0.492334,0.188800,0.000000,0.000000,0.000000,-6.120000,1100.359985,0.000000,-18.109999,23.730000,-0.003952,0.000003,0.000003,0.999992,-0.022300,0.000000,0.000000
44,True,True,1.000000,0.090000,0.000000,2.740000,900.309998,0.000000,-3.440000,59.609997,-0.507952,0.507960,-0.491907,-0.491924,0.194600,0.000000,0.000000,0.000000,-6.270000,1100.510010,0.000000,-18.100000,18.299999,-0.004043,0.000003,0.000003,0.999992,-0.022300,0.000000,0.000000
45,True,True,1.000000,0.090000,0.000000,2.710000,900.839966,0.000000,-3.720000,63.000000,-0.508362,0.508375,-0.491481,-0.491497,0.200200,0.000000,0.000000,0.000000,-6.420000,1100.619995,0.000000,-18.090000,12.870000,-0.004135,0.000003,0.000003,0.999991,-0.022300,0.000000,0.000000
46,True,True,1.000000,0.090000,0.000000,2.680000,901.389954,0.000000,-4.010000,66.389999,-0.508783,0.508798,-0.491044,-0.491060,0.205700,0.000000,0.000000,0.000000,-6.570000,1100.679932,0.000000,-18.080000,7.450000,-0.004227,0.000003,0.000003,0.999991,-0.022300,0.000000,0.000000
47,True,True,1.000000,0.090000,0.000000,2.640000,901.969971,0.000000,-4.320000,69.779999,-0.509214,0.509230,-0.490597,-0.490613,0.211100,0.000000,0.000000,0.000000,-6.720000,1100.699951,0.000000,-18.070000,2.030000,-0.004319,0.000003,0.000003,0.999991,-0.022300,0.000000,0.000000
48,True,True,1.000000,0.090000,0.000000,2.600000,902.579956,0.000000,-4.640000,73.169998,-0.509656,0.509670,-0.490138,-0.490154,0.216400,0.000000,0.000000,0.000000,-6.870000,1100.669922,0.000000,-18.059999,-3.380000,-0.004410,0.000003,0.000003,0.999990,-0.022300,0.000000,0.000000
49,True,True,1.000000,0.090000,0.000000,2.560000,903.219971,0.000000,-4.980000,76.559998,-0.510110,0.510119,-0.489669,-0.489685,0.221600,0.000000,0.000000,0.000000,-7.020000,1100.599976,0.000000,-18.049999,-8.790000,-0.004502,0.000003,0.000003,0.999990,-0.022300,0.000000,0.000000
50,True,True,1.000000,0.090000,0.000000,2.520000,903.889954,0.000000,-5.340000,79.949997,-0.510574,0.510576,-0.489188,-0.489205,0.226600,0.000000,0.000000,0.000000,-7.170000,1100.479980,0.000000,-18.039999,-14.200000,-0.004594,0.000003,0.000003,0.999989,-0.022300,0.000000,0.000000
51,True,True,1.000000,0.090000,0.000000,2.470000,904.579956,0.000000,-5.710000,83.339996,-0.511043,0.511047,-0.488698,-0.488714,0.231500,0.000000,0.000000,0.000000,-7.320000,1100.319946,0.000000,-18.029999,-19.609999,-0.004685,0.000003,0.000003,0.999989,-0.022300,0.000000,0.000000
52,False,False,1.000000,-0.030000,0.000000,2.420000,905.229980,0.000000,-5.730000,78.470001,-0.511496,0.511501,-0.488223,-0.488239,0.222500,0.000000,0.000000,0.000000,-7.470000,1100.109985,0.000000,-18.020000,-25.019999,-0.004777,0.000003,0.000003,0.999989,-0.022300,0.000000,0.000000
53,False,False,1.000000,-0.030000,0.000000,2.370000,905.839966,0.000000,-5.750000,73.599998,-0.511933,0.511938,-0.487764,-0.487780,0.213700,0.000000,0.000000,0.000000,-7.620000,1099.859985,0.000000,-18.010000,-30.429998,-0.004869,0.000003,0.000003,0.999988,-0.022300,0.000000,0.000000
54,False,False,1.000000,-0.030000,0.000000,2.320000,906.409973,0.000000,-5.770000,68.729996,-0.512348,0.512355,-0.487327,-0.487343,0.205100,0.000000,0.000000,0.000000,-7.770000,1099.559937,0.000000,-18.000000,-35.829998,-0.004961,0.000003,0.000003,0.999988,-0.022300,0.000000,0.000000
55,False,False,1.000000,-0.030000,0.000000,2.270000,906.940002,0.000000,-5.790000,63.859997,-0.512748,0.512755,-0.486907,-0.486923,0.196700,0.000000,0.000000,0.000000,-7.920000,1099.219971,0.000000,-17.990000,-41.230000,-0.005052,0.000003,0.000003,0.999987,-0.022300,0.000000,0.000000
56,False,False,1.000000,-0.030000,0.000000,2.220000,907.429993,0.000000,-5.810000,58.989998,-0.513131,0.513140,-0.486502,-0.486518,0.188500,0.000000,0.000000,0.000000,-8.070000,1098.829956,0.000000,-17.980000,-46.629997,-0.005144,0.000003,0.000003,0.999987,-0.022300,0.000000,0.000000
57,False,False,1.000000,-0.030000,0.000000,2.170000,907.880005,0.000000,-5.830000,54.119999,-0.513497,0.513509,-0.486113,-0.486130,0.180500,0.000000,0.000000,0.000000,-8.220000,1098.400024,0.000000,-17.969999,-52.029999,-0.005236,0.000003,0.000003,0.999986,-0.022300,0.000000,0.000000
58,False,False,1.000000,-0.030000,0.000000,2.120000,908.289978,0.000000,-5.860000,49.250000,-0.513848,0.513863,-0.485741,-0.485757,0.172700,0.000000,0.000000,0.000000,-8.370000,1097.919922,0.000000,-17.959999,-57.430000,-0.005327,0.000003,0.000003,0.999986,-0.022300,0.000000,0.000000
59,False,False,1.000000,-0.030000,0.000000,2.070000,908.659973,0.000000,-5.890000,44.379997,-0.514183,0.514201,-0.485385,-0.485401,0.165100,0.000000,0.000000,0.000000,-8.520000,1097.400024,0.000000,-17.949999,-62.829998,-0.005419,0.000003,0.000003,0.999985,-0.022300,0.000000,0.000000
60,False,False,1.000000,-0.030000,0.000000,2.020000,908.989990,0.000000,-5.920000,39.509998,-0.514501,0.514524,-0.485045,-0.485061,0.157700,0.000000,0.000000,0.000000,-8.670000,1096.829956,0.000000,-17.940001,-68.229996,-0.005511,0.000003,0.000003,0.999985,-0.022300,0.000000,0.000000
61,False,False,1.000000,-0.030000,0.000000,1.970000,909.279968,0.000000,-5.950000,34.639999,-0.514803,0.514832,-0.484722,-0.484738,0.150400,0.000000,0.000000,0.000000,-8.820000,1096.219971,0.000000,-17.930000,-73.619995,-0.005603,0.000003,0.000003,0.999984,-0.022300,0.000000,0.000000
62,False,False,1.000000,-0.030000,0.000000,1.920000,909.529968,0.000000,-5.980000,29.769999,-0.515094,0.515119,-0.484414,-0.484430,0.143300,0.000000,0.000000,0.000000,-8.970000,1095.559937,0.000000,-17.920000,-79.009995,-0.005694,0.000003,0.000003,0.999984,-0.022300,0.000000,0.000000
63,False,False,1.000000,-0.030000,0.000000,1.870000,909.739990,0.000000,-6.010000,24.900000,-0.515370,0.515392,-0.484123,-0.484139,0.136400,0.000000,0.000000,0.000000,-9.120000,1094.859985,0.000000,-17.910000,-84.400002,-0.005786,0.000003,0.000003,0.999983,-0.022300,0.000000,0.000000
64,False,False,1.000000,-0.030000,0.000000,1.820000,909.909973,0.000000,-6.040000,20.029999,-0.515629,0.515660,-0.483842,-0.483858,0.129600,0.000000,0.000000,0.000000,-9.270000,1094.109985,0.000000,-17.900000,-89.790001,-0.005878,0.000003,0.000003,0.999983,-0.022300,0.000000,0.000000
65,False,False,1.000000,-0.030000,0.000000,1.770000,910.039978,0.000000,-6.070000,15.160000,-0.515877,0.515907,-0.483578,-0.483594,0.123000,0.000000,0.000000,0.000000,-9.420000,1093.319946,0.000000,-17.889999,-95.180000,-0.005969,0.000003,0.000003,0.999982,-0.022300,0.000000,0.000000
66,False,False,1.000000,-0.030000,0.000000,1.720000,910.130005,0.000000,-6.100000,10.290000,-0.516114,0.516135,-0.483330,-0.483346,0.116500,0.000000,0.000000,0.000000,-9.570000,1092.479980,0.000000,-17.879999,-100.570000,-0.006061,0.000003,0.000003,0.999982,-0.022300,0.000000,0.000000
67,False,False,1.000000,-0.030000,0.000000,1.670000,910.179993,0.000000,-6.130000,5.420000,-0.516335,0.516358,-0.483092,-0.483109,0.110200,0.000000,0.000000,0.000000,-9.719999,1091.599976,0.000000,-17.869999,-105.959999,-0.006153,0.000003,0.000003,0.999981,-0.022300,0.000000,0.000000
68,False,False,1.000000,-0.030000,0.000000,1.620000,910.179993,0.000000,-6.160000,0.550000,-0.516546,0.516571,-0.482866,-0.482882,0.104000,0.000000,0.000000,0.000000,-9.870000,1090.669922,0.000000,-17.859999,-111.339996,-0.006245,0.000003,0.000003,0.999980,-0.022300,0.000000,0.000000
69,False,False,1.000000,-0.030000,0.000000,1.570000,910.139954,0.000000,-6.190000,-4.310000,-0.516745,0.516765,-0.482655,-0.482672,0.098000,0.000000,0.000000,0.000000,-10.020000,1089.699951,0.000000,-17.850000,-116.719994,-0.006336,0.000003,0.000003,0.999980,-0.022300,0.000000,0.000000
70,False,False,1.000000,-0.030000,0.000000,1.520000,910.059998,0.000000,-6.220000,-9.170000,-0.516929,0.516954,-0.482456,-0.482472,0.092100,0.000000,0.000000,0.000000,-10.170000,1088.679932,0.000000,-17.840000,-122.099998,-0.006428,0.000003,0.000003,0.999979,-0.022300,0.000000,0.000000
71,False,False,1.000000,-0.030000,0.000000,1.470000,909.940002,0.000000,-6.250000,-14.030000,-0.517101,0.517124,-0.482272,-0.482289,0.086300,0.000000,0.000000,0.000000,-10.320000,1087.619995,0.000000,-17.830000,-127.479996,-0.006520,0.000003,0.000003,0.999979,-0.022300,0.000000,0.000000
72,True,True,1.000000,0.000000,0.000000,1.410000,909.849976,0.000000,-6.860000,-10.639999,-0.517268,0.517299,-0.482089,-0.482105,0.084200,0.000000,0.000000,0.000000,-10.469999,1086.510010,0.000000,-17.820000,-132.860001,-0.006611,0.000003,0.000003,0.999978,-0.022300,0.000000,0.000000
73,True,True,1.000000,0.000000,0.000000,1.350000,909.789978,0.000000,-7.480000,-7.250000,-0.517436,0.517463,-0.481911,-0.481927,0.082100,0.000000,0.000000,0.000000,-10.620000,1085.359985,0.000000,-17.809999,-138.239990,-0.006703,0.000003,0.000003,0.999977,-0.022300,0.000000,0.000000
74,True,True,1.000000,0.000000,0.000000,1.280000,909.760010,0.000000,-8.099999,-3.860000,-0.517598,0.517623,-0.481738,-0.481754,0.080100,0.000000,0.000000,0.000000,-10.770000,1084.160034,0.000000,-17.799999,-143.619995,-0.006795,0.000003,0.000003,0.999977,-0.022300,0.000000,0.000000
75,True,True,1.000000,0.000000,0.000000,1.210000,909.760010,0.000000,-8.730000,-0.470000,-0.517754,0.517778,-0.481571,-0.481587,0.078100,0.000000,0.000000,0.000000,-10.920000,1082.919922,0.000000,-17.789999,-149.000000,-0.006886,0.000003,0.000003,0.999976,-0.022300,0.000000,0.000000
76,True,True,1.000000,0.000000,0.000000,1.130000,909.779968,0.000000,-9.360000,2.900000,-0.517905,0.517928,-0.481409,-0.481425,0.076200,0.000000,0.000000,0.000000,-11.070000,1081.630005,0.000000,-17.779999,-154.369995,-0.006978,0.000003,0.000003,0.999976,-0.022300,0.000000,0.000000
77,True,True,1.000000,0.000000,0.000000,1.050000,909.829956,0.000000,-10.000000,6.270000,-0.518056,0.518077,-0.481247,-0.481264,0.074300,0.000000,0.000000,0.000000,-11.219999,1080.299927,0.000000,-17.770000,-159.739990,-0.007070,0.000003,0.000003,0.999975,-0.022300,0.000000,0.000000
78,True,True,1.000000,0.000000,0.000000,0.960000,909.909973,0.000000,-10.639999,9.639999,-0.518202,0.518222,-0.481091,-0.481107,0.072500,0.000000,0.000000,0.000000,-11.370000,1078.919922,0.000000,-17.760000,-165.110001,-0.007162,0.000003,0.000003,0.999974,-0.022300,0.000000,0.000000
79,True,True,1.000000,0.000000,0.000000,0.870000,910.019958,0.000000,-11.290000,13.009999,-0.518342,0.518362,-0.480940,-0.480956,0.070700,0.000000,0.000000,0.000000,-11.520000,1077.500000,0.000000,-17.750000,-170.479996,-0.007253,0.000003,0.000003,0.999974,-0.022300,0.000000,0.000000
80,True,True,1.000000,0.000000,0.000000,0.770000,910.159973,0.000000,-11.940000,16.379999,-0.518482,0.518502,-0.480789,-0.480805,0.069000,0.000000,0.000000,0.000000,-11.670000,1076.030029,0.000000,-17.740000,-175.849991,-0.007345,0.000003,0.000003,0.999973,-0.022300,0.000000,0.000000
81,True,True,1.000000,0.000000,0.000000,0.680000,910.089966,0.000000,-11.200000,-8.790000,-0.518709,0.518736,-0.480541,-0.480557,0.114200,0.000000,0.000000,0.000000,-11.889999,1075.949951,0.000000,-60.969997,110.119995,-0.007054,0.000003,0.000003,0.999975,0.069900,0.000000,0.000000
82,True,True,1.000000,0.000000,0.000000,0.580000,910.039978,0.000000,-11.870000,-5.410000,-0.518930,0.518964,-0.480298,-0.480314,0.111400,0.000000,0.000000,0.000000,-12.400000,1076.819946,0.000000,-60.949997,104.669998,-0.006762,0.000003,0.000003,0.999977,0.069900,0.000000,0.000000
83,True,True,1.000000,0.000000,0.000000,0.480000,910.019958,0.000000,-12.550000,-2.030000,-0.519146,0.519188,-0.480061,-0.480077,0.108700,0.000000,0.000000,0.000000,-12.910000,1077.650024,0.000000,-83.549995,174.229996,-0.006471,0.000003,0.000003,0.999979,0.069900,0.000000,0.000000
84,True,True,1.000000,0.000000,0.000000,0.370000,910.029968,0.000000,-13.230000,1.340000,-0.519356,0.519406,-0.479829,-0.479845,0.106000,0.000000,0.000000,0.000000,-13.610000,1079.059937,0.000000,-83.519997,168.759995,-0.006180,0.000003,0.000003,0.999981,0.069900,0.000000,0.000000
